,date,site,transect,segment,plant,total_flowers,notes
418,7/26/19,Brush Creek,K2,4,Agastache urticifolia,45,
419,7/26/19,Brush Creek,K2,4,Delphinium occidentale,126,
420,7/26/19,Brush Creek,K2,4,Calochortus gunnisonii,2,
421,7/26/19,Brush Creek,K2,3,Erigeron speciosus,48,
422,7/26/19,Brush Creek,K2,3,Agastache urticifolia,63,
423,7/26/19,Brush Creek,K2,3,Castilleja miniata,5,
424,7/26/19,Brush Creek,K2,3,Linum lewisii,1,
425,7/26/19,Brush Creek,K2,3,Delphinium occidentale,267,
426,7/26/19,Brush Creek,K2,2,Erigeron speciosus,13,
427,7/26/19,Brush Creek,K2,2,Calochortus gunnisonii,1,
428,7/26/19,Brush Creek,K2,2,Agastache urticifolia,51,
429,7/26/19,Brush Creek,K2,2,Wyethia amplexicaulis,18,
430,7/26/19,Brush Creek,K2,2,Tragopogon dubius,1,
431,7/26/19,Brush Creek,K2,2,Collomia linearis,3,
432,7/26/19,Brush Creek,K2,1,Castilleja miniata,3,
433,7/26/19,Brush Creek,K2,1,Agastache urticifolia,42,
434,7/26/19,Brush Creek,K2,1,Tragopogon dubius,1,
435,7/26/19,Brush Creek,K2,1,Calochortus gunnisonii,1,
436,7/26/19,Brush Creek,K2,1,Collomia linearis,11,
437,7/26/19,Brush Creek,K3,1,Erigeron speciosus,89,
438,7/26/19,Brush Creek,K3,1,Delphinium occidentale,420,
439,7/26/19,Brush Creek,K3,1,Agastache urticifolia,72,
440,7/26/19,Brush Creek,K3,1,Calochortus gunnisonii,1,
441,7/26/19,Brush Creek,K3,2,Erigeron speciosus,20,
442,7/26/19,Brush Creek,K3,2,Agastache urticifolia,58,
443,7/26/19,Brush Creek,K3,2,Calochortus gunnisonii,2,
444,7/26/19,Brush Creek,K3,2,Delphinium occidentale,93,
445,7/26/19,Brush Creek,K3,3,Delphinium occidentale,419,
446,7/26/19,Brush Creek,K3,3,Agastache urticifolia,117,
447,7/26/19,Brush Creek,K3,3,Erigeron speciosus,36,
448,7/26/19,Brush Creek,K3,3,Collomia linearis,2,
449,7/26/19,Brush Creek,K3,3,Wyethia amplexicaulis,4,
450,7/26/19,Brush Creek,K3,4,Erigeron speciosus,52,
451,7/26/19,Brush Creek,K3,4,Agastache urticifolia,106,
452,7/26/19,Brush Creek,K3,4,Delphinium occidentale,31,
453,7/26/19,Brush Creek,K3,4,Collomia linearis,13,
454,7/26/19,Brush Creek,K3,5,Delphinium occidentale,136,
455,7/26/19,Brush Creek,K3,5,Erigeron speciosus,12,
456,7/26/19,Brush Creek,K3,5,Agastache urticifolia,79,
457,7/26/19,Brush Creek,K3,5,Calochortus gunnisonii,2,
458,7/26/19,Brush Creek,K3,5,Collomia linearis,1,
459,8/2/19,Brush Creek,K1,1,Agastache urticifolia,136,
460,8/2/19,Brush Creek,K1,1,Erigeron speciosus,373,
461,8/2/19,Brush Creek,K1,1,Castilleja miniata,13,
462,8/2/19,Brush Creek,K1,2,Delphinium occidentale,18,
463,8/2/19,Brush Creek,K1,2,Erigeron speciosus,55,
464,8/2/19,Brush Creek,K1,2,Agastache urticifolia,14,
465,8/2/19,Brush Creek,K1,2,Calochortus gunnisonii,1,
466,8/2/19,Brush Creek,K1,2,Heliomeris multiflora,1,
467,8/2/19,Brush Creek,K1,3,Erigeron speciosus,133,
468,8/2/19,Brush Creek,K1,3,Heliomeris multiflora,5,
469,8/2/19,Brush Creek,K1,3,Agastache urticifolia,24,
470,8/2/19,Brush Creek,K1,3,Polygonum douglasii,45,"""Not a grass"""
471,8/2/19,Brush Creek,K1,2,Polygonum douglasii,9,"""Not a grass"""
472,8/2/19,Brush Creek,K1,3,Delphinium occidentale,6,
473,8/2/19,Brush Creek,K1,4,Erigeron speciosus,64,
474,8/2/19,Brush Creek,K1,4,Agastache urticifolia,69,
475,8/2/19,Brush Creek,K1,4,Polygonum douglasii,71,"""Not a grass"""
476,8/2/19,Brush Creek,K1,5,Heliomeris multiflora,1,
477,8/2/19,Brush Creek,K1,5,Castilleja miniata,5,
478,8/2/19,Brush Creek,K1,5,Agastache urticifolia,50,
479,8/2/19,Brush Creek,K1,5,Wyethia amplexicaulis,6,
480,8/2/19,Brush Creek,K1,5,Delphinium occidentale,6,
481,8/2/19,Brush Creek,K2,5,Erigeron speciosus,15,
482,8/2/19,Brush Creek,K2,5,Agastache urticifolia,30,
483,8/2/19,Brush Creek,K2,5,Heliomeris multiflora,4,
484,8/2/19,Brush Creek,K2,5,Castilleja miniata,2,
485,8/2/19,Brush Creek,K2,5,Delphinium occidentale,39,
486,8/2/19,Brush Creek,K2,5,Polygonum douglasii,38,"""Not a grass"""
487,8/2/19,Brush Creek,K1,5,Polygonum douglasii,16,"""Not a grass"""
488,8/2/19,Brush Creek,K2,4,Agastache urticifolia,42,
489,8/2/19,Brush Creek,K2,4,Erigeron speciosus,70,
490,8/2/19,Brush Creek,K2,4,Polygonum douglasii,32,"""Not a grass"""
491,8/2/19,Brush Creek,K2,4,Delphinium occidentale,12,
492,8/2/19,Brush Creek,K2,3,Agastache urticifolia,68,
493,8/2/19,Brush Creek,K2,3,Erigeron speciosus,127,
494,8/2/19,Brush Creek,K2,3,Castilleja miniata,5,
495,8/2/19,Brush Creek,K2,3,Delphinium occidentale,139,
496,8/2/19,Brush Creek,K2,3,Polygonum douglasii,30,"""Not a grass"""
497,8/2/19,Brush Creek,K2,2,Erigeron speciosus,21,
498,8/2/19,Brush Creek,K2,2,Agastache urticifolia,52,
499,8/2/19,Brush Creek,K2,2,Polygonum douglasii,24,"""Not a grass"""
500,8/2/19,Brush Creek,K2,2,Wyethia amplexicaulis,5,
501,8/2/19,Brush Creek,K2,2,Castilleja miniata,1,
502,8/2/19,Brush Creek,K2,1,Castilleja miniata,3,
503,8/2/19,Brush Creek,K2,1,Agastache urticifolia,48,
504,8/2/19,Brush Creek,K2,1,Polygonum douglasii,49,"""Not a grass"""
505,8/2/19,Brush Creek,K3,1,Erigeron speciosus,206,
506,8/2/19,Brush Creek,K3,1,Vicia americana,3,
507,8/2/19,Brush Creek,K3,1,Delphinium occidentale,188,
508,8/2/19,Brush Creek,K3,1,Agastache urticifolia,100,
509,8/2/19,Brush Creek,K3,1,Polygonum douglasii,18,"""Not a grass"""
510,8/2/19,Brush Creek,K3,2,Erigeron speciosus,60,
511,8/2/19,Brush Creek,K3,2,Agastache urticifolia,58,
512,8/2/19,Brush Creek,K3,2,Polygonum douglasii,52,"""Not a grass"""
513,8/2/19,Brush Creek,K3,2,Delphinium occidentale,8,
514,8/2/19,Brush Creek,K3,3,Delphinium occidentale,133,
515,8/2/19,Brush Creek,K3,3,Agastache urticifolia,67,
516,8/2/19,Brush Creek,K3,3,Erigeron speciosus,61,
517,8/2/19,Brush Creek,K3,3,Polygonum douglasii,64,"""Not a grass"""
518,8/2/19,Brush Creek,K3,3,Heliomeris multiflora,1,
519,8/2/19,Brush Creek,K3,4,Erigeron speciosus,127,
520,8/2/19,Brush Creek,K3,4,Agastache urticifolia,105,
521,8/2/19,Brush Creek,K3,4,Polygonum douglasii,19,"""Not a grass"""
522,8/2/19,Brush Creek,K3,5,Agastache urticifolia,54,
523,8/2/19,Brush Creek,K3,5,Heliomeris multiflora,7,
524,8/2/19,Brush Creek,K3,5,Erigeron speciosus,16,
525,8/2/19,Brush Creek,K3,5,Delphinium occidentale,10,
526,8/2/19,Brush Creek,K3,5,Polygonum douglasii,33,"""Not a grass"""
527,8/2/19,Virginia Basin,T3,5,Senecio crassulus,1,
528,8/2/19,Virginia Basin,T3,5,Potentilla pulcherrima,14,
529,8/2/19,Virginia Basin,T3,5,Fragaria virginiana,1,
530,8/2/19,Virginia Basin,T3,4,Androsace septentrionalis,5,
531,8/2/19,Virginia Basin,T3,4,Senecio crassulus,2,
532,8/2/19,Virginia Basin,T3,4,Draba aurea,3,
533,8/2/19,Virginia Basin,T3,4,Potentilla pulcherrima,9,
534,8/2/19,Virginia Basin,T3,3,Castilleja miniata,4,
535,8/2/19,Virginia Basin,T3,3,Senecio crassulus,3,
536,8/2/19,Virginia Basin,T3,3,Castilleja sulphurea,7,
537,8/2/19,Virginia Basin,T3,3,Potentilla pulcherrima,4,
538,8/2/19,Virginia Basin,T3,3,Fragaria virginiana,2,
539,8/2/19,Virginia Basin,T3,3,Androsace septentrionalis,1,
540,8/2/19,Virginia Basin,T3,3,Draba aurea,3,
541,8/2/19,Virginia Basin,T3,3,Ligusticum porteri,1,
542,8/2/19,Virginia Basin,T3,2,Senecio crassulus,4,
543,8/2/19,Virginia Basin,T3,2,Potentilla pulcherrima,15,
544,8/2/19,Virginia Basin,T3,2,Castilleja sulphurea,12,
545,8/2/19,Virginia Basin,T3,1,Senecio crassulus,17,
546,8/2/19,Virginia Basin,T3,1,Castilleja sulphurea,36,
547,8/2/19,Virginia Basin,T3,1,Potentilla pulcherrima,10,
548,8/2/19,Virginia Basin,T3,1,Castilleja miniata,2,
549,8/2/19,Virginia Basin,T3,1,Pseudocymopterus montanus,1,
550,8/2/19,Virginia Basin,T3,1,Fragaria virginiana,2,
551,8/2/19,Virginia Basin,T3,1,Draba aurea,2,
552,8/2/19,Virginia Basin,T2,1,Geranium richardsonii,1,
553,8/2/19,Virginia Basin,T2,1,Potentilla pulcherrima,26,
554,8/2/19,Virginia Basin,T2,1,Senecio crassulus,2,
555,8/2/19,Virginia Basin,T2,1,Castilleja sulphurea,22,
556,8/2/19,Virginia Basin,T2,1,Pseudocymopterus montanus,2,
557,8/2/19,Virginia Basin,T2,1,Linum lewisii,3,
558,8/2/19,Virginia Basin,T2,1,Lathyrus leucanthus,8,
559,8/2/19,Virginia Basin,T2,1,Ligusticum porteri,1,
560,8/2/19,Virginia Basin,T2,2,Lathyrus leucanthus,6,
561,8/2/19,Virginia Basin,T2,2,Castilleja miniata,1,
562,8/2/19,Virginia Basin,T2,2,Fragaria virginiana,1,
563,8/2/19,Virginia Basin,T2,2,Linum lewisii,15,
564,8/2/19,Virginia Basin,T2,2,Senecio crassulus,9,
565,8/2/19,Virginia Basin,T2,2,Pseudocymopterus montanus,1,
566,8/2/19,Virginia Basin,T2,2,Potentilla pulcherrima,13,
567,8/2/19,Virginia Basin,T2,2,Draba aurea,2,
568,8/2/19,Virginia Basin,T2,3,Senecio crassulus,11,
569,8/2/19,Virginia Basin,T2,3,Castilleja miniata,7,
570,8/2/19,Virginia Basin,T2,3,Castilleja sulphurea,7,
571,8/2/19,Virginia Basin,T2,3,Potentilla pulcherrima,5,
572,8/2/19,Virginia Basin,T2,4,Lathyrus leucanthus,3,
573,8/2/19,Virginia Basin,T2,4,Castilleja sulphurea,3,
574,8/2/19,Virginia Basin,T2,4,Potentilla pulcherrima,2,
575,8/2/19,Virginia Basin,T2,4,Androsace septentrionalis,1,
576,8/2/19,Virginia Basin,T2,4,Fragaria virginiana,1,
577,8/2/19,Virginia Basin,T2,5,Castilleja sulphurea,15,
578,8/2/19,Virginia Basin,T2,5,Draba aurea,7,
579,8/2/19,Virginia Basin,T2,5,Senecio crassulus,2,
580,8/2/19,Virginia Basin,T2,5,Potentilla pulcherrima,7,
581,8/2/19,Virginia Basin,T2,5,Androsace septentrionalis,1,
582,8/2/19,Virginia Basin,T1,1,Ligusticum porteri,6,
583,8/2/19,Virginia Basin,T1,1,Castilleja sulphurea,18,
584,8/2/19,Virginia Basin,T1,1,Senecio crassulus,11,
585,8/2/19,Virginia Basin,T1,1,Linum lewisii,12,
586,8/2/19,Virginia Basin,T1,1,Lathyrus leucanthus,15,
587,8/2/19,Virginia Basin,T1,1,Castilleja miniata,39,
588,8/2/19,Virginia Basin,T1,1,Fragaria virginiana,3,
589,8/2/19,Virginia Basin,T1,2,Senecio crassulus,16,
590,8/2/19,Virginia Basin,T1,2,Castilleja sulphurea,34,
591,8/2/19,Virginia Basin,T1,2,Potentilla pulcherrima,33,
592,8/2/19,Virginia Basin,T1,2,Castilleja miniata,7,
593,8/2/19,Virginia Basin,T1,2,Lathyrus leucanthus,15,
594,8/2/19,Virginia Basin,T1,2,Linum lewisii,1,
595,8/2/19,Virginia Basin,T1,2,Ranunculus inamoenus,1,
596,8/2/19,Virginia Basin,T1,2,Draba aurea,2,
597,8/2/19,Virginia Basin,T1,3,Castilleja miniata,22,
598,8/2/19,Virginia Basin,T1,3,Senecio crassulus,6,
599,8/2/19,Virginia Basin,T1,3,Potentilla pulcherrima,13,
600,8/2/19,Virginia Basin,T1,3,Lathyrus leucanthus,3,
601,8/2/19,Virginia Basin,T1,3,Castilleja sulphurea,2,
602,8/2/19,Virginia Basin,T1,3,Draba aurea,1,
603,8/2/19,Virginia Basin,T1,3,Valeriana edulis,3,
604,8/2/19,Virginia Basin,T1,4,Castilleja miniata,12,
605,8/2/19,Virginia Basin,T1,4,Potentilla pulcherrima,3,
606,8/2/19,Virginia Basin,T1,4,Senecio crassulus,8,
607,8/2/19,Virginia Basin,T1,4,Castilleja sulphurea,1,
608,8/2/19,Virginia Basin,T1,4,Linum lewisii,2,
609,8/2/19,Virginia Basin,T1,4,Lathyrus leucanthus,5,
610,8/2/19,Virginia Basin,T1,4,Fragaria virginiana,1,
611,8/2/19,Virginia Basin,T1,5,Castilleja miniata,25,
612,8/2/19,Virginia Basin,T1,5,Castilleja sulphurea,27,
613,8/2/19,Virginia Basin,T1,5,Senecio crassulus,5,
614,8/2/19,Virginia Basin,T1,5,Linum lewisii,1,
615,8/2/19,Virginia Basin,T1,5,Lathyrus leucanthus,4,
616,8/2/19,Virginia Basin,T1,5,Potentilla pulcherrima,23,
617,8/2/19,Virginia Basin,T1,5,Draba aurea,5,
618,8/2/19,Virginia Basin,T1,5,Fragaria virginiana,4,
619,8/7/19,Virginia Basin,T1,5,Castilleja miniata,16,
620,8/7/19,Virginia Basin,T1,5,Castilleja sulphurea,23,
621,8/7/19,Virginia Basin,T1,5,Helianthella quinquenervis,2,
622,8/7/19,Virginia Basin,T1,5,Potentilla pulcherrima,21,
623,8/7/19,Virginia Basin,T1,5,Linum lewisii,4,
624,8/7/19,Virginia Basin,T1,5,Lathyrus leucanthus,1,
625,8/7/19,Virginia Basin,T1,5,Senecio crassulus,13,
626,8/7/19,Virginia Basin,T1,5,Fragaria virginiana,1,
627,8/7/19,Virginia Basin,T1,5,Draba aurea,2,
628,8/7/19,Virginia Basin,T1,4,Castilleja miniata,15,
629,8/7/19,Virginia Basin,T1,4,Potentilla pulcherrima,25,
630,8/7/19,Virginia Basin,T1,4,Linum lewisii,5,
631,8/7/19,Virginia Basin,T1,4,Senecio crassulus,10,
632,8/7/19,Virginia Basin,T1,4,Castilleja sulphurea,11,
633,8/7/19,Virginia Basin,T1,4,Lathyrus leucanthus,1,
634,8/7/19,Virginia Basin,T1,3,Potentilla pulcherrima,11,
635,8/7/19,Virginia Basin,T1,3,Senecio crassulus,6,
636,8/7/19,Virginia Basin,T1,3,Castilleja miniata,14,
637,8/7/19,Virginia Basin,T1,3,Agoseris glauca,1,
638,8/7/19,Virginia Basin,T1,3,Castilleja sulphurea,3,
639,8/7/19,Virginia Basin,T1,2,Senecio crassulus,21,
640,8/7/19,Virginia Basin,T1,2,Castilleja sulphurea,38,
641,8/7/19,Virginia Basin,T1,2,Potentilla pulcherrima,42,
642,8/7/19,Virginia Basin,T1,2,Castilleja miniata,8,
643,8/7/19,Virginia Basin,T1,1,Delphinium barbeyi,17,
644,8/7/19,Virginia Basin,T1,1,Senecio crassulus,17,
645,8/7/19,Virginia Basin,T1,1,Linum lewisii,6,
646,8/7/19,Virginia Basin,T1,1,Pseudocymopterus montanus,1,
647,8/7/19,Virginia Basin,T1,1,Castilleja miniata,35,
648,8/7/19,Virginia Basin,T1,1,Castilleja sulphurea,29,
649,8/7/19,Virginia Basin,T1,1,Ligusticum porteri,9,
650,8/7/19,Virginia Basin,T1,1,Helianthella quinquenervis,2,
651,8/7/19,Virginia Basin,T1,1,Lathyrus leucanthus,3,
652,8/7/19,Virginia Basin,T3,5,Senecio crassulus,7,
653,8/7/19,Virginia Basin,T3,5,Potentilla pulcherrima,19,
654,8/7/19,Virginia Basin,T3,5,Agoseris glauca,1,
655,8/7/19,Virginia Basin,T3,5,Helianthella quinquenervis,4,
656,8/7/19,Virginia Basin,T3,4,Potentilla pulcherrima,28,
657,8/7/19,Virginia Basin,T3,4,Senecio crassulus,8,
658,8/7/19,Virginia Basin,T3,4,Helianthella quinquenervis,3,
659,8/7/19,Virginia Basin,T3,4,Castilleja sulphurea,6,
660,8/7/19,Virginia Basin,T3,3,Potentilla pulcherrima,10,
661,8/7/19,Virginia Basin,T3,3,Ligusticum porteri,1,
662,8/7/19,Virginia Basin,T3,3,Senecio crassulus,4,
663,8/7/19,Virginia Basin,T3,3,Castilleja miniata,16,
664,8/7/19,Virginia Basin,T3,3,Castilleja sulphurea,5,
665,8/7/19,Virginia Basin,T3,2,Potentilla pulcherrima,21,
666,8/7/19,Virginia Basin,T3,2,Senecio crassulus,10,
667,8/7/19,Virginia Basin,T3,2,Helianthella quinquenervis,3,
668,8/7/19,Virginia Basin,T3,2,Achillea millefolium,1,
669,8/7/19,Virginia Basin,T3,2,Castilleja sulphurea,9,
670,8/7/19,Virginia Basin,T3,2,Fragaria virginiana,1,
671,8/7/19,Virginia Basin,T3,1,Potentilla pulcherrima,18,
672,8/7/19,Virginia Basin,T3,1,Senecio crassulus,19,
673,8/7/19,Virginia Basin,T3,1,Castilleja sulphurea,38,
674,8/7/19,Virginia Basin,T3,1,Castilleja miniata,7,
675,8/7/19,Virginia Basin,T3,1,Pseudocymopterus montanus,1,
676,8/7/19,Virginia Basin,T2,1,Potentilla pulcherrima,52,
677,8/7/19,Virginia Basin,T2,1,Geranium richardsonii,1,
678,8/7/19,Virginia Basin,T2,1,Helianthella quinquenervis,3,
679,8/7/19,Virginia Basin,T2,1,Pseudocymopterus montanus,1,
680,8/7/19,Virginia Basin,T2,1,Linum lewisii,5,
681,8/7/19,Virginia Basin,T2,1,Castilleja sulphurea,17,
682,8/7/19,Virginia Basin,T2,1,Lathyrus leucanthus,2,
683,8/7/19,Virginia Basin,T2,1,Senecio atratus,2,
684,8/7/19,Virginia Basin,T2,2,Helianthella quinquenervis,2,
685,8/7/19,Virginia Basin,T2,2,Potentilla pulcherrima,13,
686,8/7/19,Virginia Basin,T2,2,Lathyrus leucanthus,2,
687,8/7/19,Virginia Basin,T2,2,Agoseris glauca,1,
688,8/7/19,Virginia Basin,T2,2,Ligusticum porteri,1,
689,8/7/19,Virginia Basin,T2,2,Linum lewisii,11,
690,8/7/19,Virginia Basin,T2,2,Castilleja miniata,2,
691,8/7/19,Virginia Basin,T2,2,Castilleja sulphurea,3,
692,8/7/19,Virginia Basin,T2,2,Senecio crassulus,2,
693,8/7/19,Virginia Basin,T2,3,Potentilla pulcherrima,13,
694,8/7/19,Virginia Basin,T2,3,Senecio crassulus,11,
695,8/7/19,Virginia Basin,T2,3,Castilleja sulphurea,11,
696,8/7/19,Virginia Basin,T2,3,Castilleja miniata,10,
697,8/7/19,Virginia Basin,T2,3,Agoseris glauca,1,
698,8/7/19,Virginia Basin,T2,4,Potentilla pulcherrima,8,
699,8/7/19,Virginia Basin,T2,4,Castilleja sulphurea,9,
700,8/7/19,Virginia Basin,T2,4,Lathyrus leucanthus,2,
701,8/7/19,Virginia Basin,T2,5,Potentilla pulcherrima,11,
702,8/7/19,Virginia Basin,T2,5,Fragaria virginiana,1,
703,8/7/19,Virginia Basin,T2,5,Castilleja sulphurea,34,
704,8/9/19,Brush Creek,K1,1,Castilleja miniata,10,
705,8/9/19,Brush Creek,K1,1,Agastache urticifolia,20,
706,8/9/19,Brush Creek,K1,1,Erigeron speciosus,90,
707,8/9/19,Brush Creek,K1,1,Heliomeris multiflora,8,
708,8/9/19,Brush Creek,K1,1,Calochortus gunnisonii,1,
709,8/9/19,Brush Creek,K1,1,Polygonum douglasii,7,
710,8/9/19,Brush Creek,K1,2,Agastache urticifolia,12,
711,8/9/19,Brush Creek,K1,2,Erigeron speciosus,17,
712,8/9/19,Brush Creek,K1,2,Chrysothamnus viscidiflorus,22,
713,8/9/19,Brush Creek,K1,2,Heliomeris multiflora,3,
714,8/9/19,Brush Creek,K1,2,Polygonum douglasii,29,
715,8/9/19,Brush Creek,K1,3,Erigeron speciosus,61,
716,8/9/19,Brush Creek,K1,3,Heliomeris multiflora,15,
717,8/9/19,Brush Creek,K1,3,Polygonum douglasii,49,
718,8/9/19,Brush Creek,K1,3,Agastache urticifolia,5,
719,8/9/19,Brush Creek,K1,4,Heliomeris multiflora,1,
720,8/9/19,Brush Creek,K1,4,Collomia linearis,2,
721,8/9/19,Brush Creek,K1,4,Erigeron speciosus,15,
722,8/9/19,Brush Creek,K1,4,Agastache urticifolia,29,
723,8/9/19,Brush Creek,K1,4,Polygonum douglasii,68,
724,8/9/19,Brush Creek,K1,5,Agastache urticifolia,5,
725,8/9/19,Brush Creek,K1,5,Heliomeris multiflora,3,
726,8/9/19,Brush Creek,K1,5,Polygonum douglasii,11,
727,8/9/19,Brush Creek,K1,5,Collomia linearis,1,
728,8/9/19,Brush Creek,K1,5,Chrysothamnus viscidiflorus,1,
729,8/9/19,Brush Creek,K1,5,Helianthella quinquenervis,1,
730,8/9/19,Brush Creek,K2,5,Agastache urticifolia,14,
731,8/9/19,Brush Creek,K2,5,Heliomeris multiflora,11,
732,8/9/19,Brush Creek,K2,5,Polygonum douglasii,61,
733,8/9/19,Brush Creek,K2,5,Castilleja miniata,1,
734,8/9/19,Brush Creek,K2,4,Erigeron speciosus,15,
735,8/9/19,Brush Creek,K2,4,Chrysothamnus viscidiflorus,17,
736,8/9/19,Brush Creek,K2,4,Agastache urticifolia,15,
737,8/9/19,Brush Creek,K2,4,Polygonum douglasii,75,
738,8/9/19,Brush Creek,K2,3,Erigeron speciosus,58,
739,8/9/19,Brush Creek,K2,3,Castilleja miniata,5,
740,8/9/19,Brush Creek,K2,3,Agastache urticifolia,10,
741,8/9/19,Brush Creek,K2,3,Polygonum douglasii,29,
742,8/9/19,Brush Creek,K2,3,Delphinium occidentale,6,
743,8/9/19,Brush Creek,K2,2,Agastache urticifolia,28,
744,8/9/19,Brush Creek,K2,2,Castilleja miniata,1,
745,8/9/19,Brush Creek,K2,2,Polygonum douglasii,67,
746,8/9/19,Brush Creek,K2,2,Erigeron speciosus,34,
747,8/9/19,Brush Creek,K2,2,Collomia linearis,1,
748,8/9/19,Brush Creek,K2,1,Castilleja miniata,5,
749,8/9/19,Brush Creek,K2,1,Agastache urticifolia,17,
750,8/9/19,Brush Creek,K2,1,Polygonum douglasii,28,
751,8/9/19,Brush Creek,K3,1,Erigeron speciosus,43,
752,8/9/19,Brush Creek,K3,1,Agastache urticifolia,69,
753,8/9/19,Brush Creek,K3,1,Delphinium occidentale,16,
754,8/9/19,Brush Creek,K3,1,Heliomeris multiflora,2,
755,8/9/19,Brush Creek,K3,1,Polygonum douglasii,14,
756,8/9/19,Brush Creek,K3,2,Erigeron speciosus,33,
757,8/9/19,Brush Creek,K3,2,Agastache urticifolia,43,
758,8/9/19,Brush Creek,K3,2,Heliomeris multiflora,1,
759,8/9/19,Brush Creek,K3,2,Polygonum douglasii,59,
760,8/9/19,Brush Creek,K3,3,Erigeron speciosus,17,
761,8/9/19,Brush Creek,K3,3,Agastache urticifolia,2,
762,8/9/19,Brush Creek,K3,3,Delphinium occidentale,1,
763,8/9/19,Brush Creek,K3,3,Heliomeris multiflora,4,
764,8/9/19,Brush Creek,K3,3,Polygonum douglasii,69,
765,8/9/19,Brush Creek,K3,3,Collomia linearis,2,
766,8/9/19,Brush Creek,K3,4,Erigeron speciosus,23,
767,8/9/19,Brush Creek,K3,4,Agastache urticifolia,22,
768,8/9/19,Brush Creek,K3,4,Polygonum douglasii,28,
769,8/9/19,Brush Creek,K3,5,Agastache urticifolia,11,
770,8/9/19,Brush Creek,K3,5,Heliomeris multiflora,29,
771,8/9/19,Brush Creek,K3,5,Polygonum douglasii,56,
772,8/9/19,Brush Creek,K3,5,Erigeron speciosus,9,
773,8/14/19,Virginia Basin,T1,5,Potentilla pulcherrima,56,
774,8/14/19,Virginia Basin,T1,5,Linum lewisii,10,
775,8/14/19,Virginia Basin,T1,5,Castilleja miniata,11,
776,8/14/19,Virginia Basin,T1,5,Castilleja sulphurea,2,
777,8/14/19,Virginia Basin,T1,5,Helianthella quinquenervis,1,
778,8/14/19,Virginia Basin,T1,5,Senecio crassulus,4,
779,8/14/19,Virginia Basin,T1,4,Potentilla pulcherrima,30,
780,8/14/19,Virginia Basin,T1,4,Castilleja miniata,11,
781,8/14/19,Virginia Basin,T1,4,Senecio crassulus,4,
782,8/14/19,Virginia Basin,T1,4,Linum lewisii,3,
783,8/14/19,Virginia Basin,T1,4,Helianthella quinquenervis,1,
784,8/14/19,Virginia Basin,T1,4,Castilleja sulphurea,6,
785,8/14/19,Virginia Basin,T1,3,Potentilla pulcherrima,11,
786,8/14/19,Virginia Basin,T1,3,Castilleja miniata,20,
787,8/14/19,Virginia Basin,T1,3,Castilleja sulphurea,4,
788,8/14/19,Virginia Basin,T1,3,Valeriana edulis,5,
789,8/14/19,Virginia Basin,T1,2,Potentilla pulcherrima,36,
790,8/14/19,Virginia Basin,T1,2,Senecio crassulus,7,
791,8/14/19,Virginia Basin,T1,2,Castilleja miniata,5,
792,8/14/19,Virginia Basin,T1,2,Castilleja sulphurea,9,
793,8/14/19,Virginia Basin,T1,1,Delphinium barbeyi,2,
794,8/14/19,Virginia Basin,T1,1,Castilleja sulphurea,29,
795,8/14/19,Virginia Basin,T1,1,Castilleja miniata,19,
796,8/14/19,Virginia Basin,T1,1,Erigeron elatior,1,
797,8/14/19,Virginia Basin,T1,1,Ligusticum porteri,9,
798,8/14/19,Virginia Basin,T1,1,Helianthella quinquenervis,4,
799,8/14/19,Virginia Basin,T1,1,Senecio crassulus,5,
800,8/14/19,Virginia Basin,T1,1,Agoseris glauca,1,
801,8/14/19,Virginia Basin,T2,1,Castilleja sulphurea,22,
802,8/14/19,Virginia Basin,T2,1,Linum lewisii,4,
803,8/14/19,Virginia Basin,T2,1,Geranium richardsonii,1,
804,8/14/19,Virginia Basin,T2,1,Helianthella quinquenervis,9,
805,8/14/19,Virginia Basin,T2,1,Senecio crassulus,1,
806,8/14/19,Virginia Basin,T2,1,Pseudocymopterus montanus,1,
807,8/14/19,Virginia Basin,T2,1,Potentilla pulcherrima,60,
808,8/14/19,Virginia Basin,T2,1,Agoseris glauca,2,
809,8/14/19,Virginia Basin,T2,2,Potentilla pulcherrima,21,
810,8/14/19,Virginia Basin,T2,2,Agoseris glauca,1,
811,8/14/19,Virginia Basin,T2,2,Castilleja miniata,9,
812,8/14/19,Virginia Basin,T2,2,Castilleja sulphurea,2,
813,8/14/19,Virginia Basin,T2,2,Linum lewisii,4,
814,8/14/19,Virginia Basin,T2,2,Senecio crassulus,2,
815,8/14/19,Virginia Basin,T2,2,Ligusticum porteri,4,
816,8/14/19,Virginia Basin,T2,2,Helianthella quinquenervis,4,
817,8/14/19,Virginia Basin,T2,2,Achillea millefolium,2,
818,8/14/19,Virginia Basin,T2,3,Senecio crassulus,2,
819,8/14/19,Virginia Basin,T2,3,Castilleja sulphurea,7,
820,8/14/19,Virginia Basin,T2,3,Castilleja miniata,16,
821,8/14/19,Virginia Basin,T2,3,Potentilla pulcherrima,18,
822,8/14/19,Virginia Basin,T2,3,Senecio crassulus,2,
823,8/14/19,Virginia Basin,T2,4,Castilleja sulphurea,10,
