Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Plot,Block,Removal,Litter,Family,Genus,Species,Field Plot,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Onagraceae,Chamaenuerion,angustifolium,12B,CHAN,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Onagraceae,Chamaenuerion,angustifolium,13A,CHAN,forb,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Onagraceae,Chamaenuerion,angustifolium,13A,CHAN,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Onagraceae,Chamaenuerion,angustifolium,16A,CHAN,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Onagraceae,Chamaenuerion,angustifolium,16B,CHAN,forb,perennial,5,7,0,0.05
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Onagraceae,Chamaenuerion,angustifolium,16B,CHAN,forb,perennial,7,7,0,0.07
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Onagraceae,Chamaenuerion,angustifolium,17A,CHAN,forb,perennial,4,4,1,0.04
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Onagraceae,Chamaenuerion,angustifolium,17A,CHAN,forb,perennial,3,3,0,0.03
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Onagraceae,Chamaenuerion,angustifolium,17B,CHAN,forb,perennial,8,4,0,0.08
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Onagraceae,Chamaenuerion,angustifolium,17B,CHAN,forb,perennial,7,5,0,0.07
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Onagraceae,Chamaenuerion,angustifolium,18A,CHAN,forb,perennial,25,9,1,0.25
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Onagraceae,Chamaenuerion,angustifolium,18A,CHAN,forb,perennial,50,14,0,0.5
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,36,5,C,Community,Onagraceae,Chamaenuerion,angustifolium,18B,CHAN,forb,perennial,25,15,1,0.25
2023,8/1/23,Emerald Lake,3208.763818,Post,4,Treeline,36,5,C,Community,Onagraceae,Chamaenuerion,angustifolium,18B,CHAN,forb,perennial,55,15,1,0.55
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,19A,CHAN,forb,perennial,30,6,0,0.3
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,19A,CHAN,forb,perennial,40,12,0,0.4
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,38,5,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,19B,CHAN,forb,perennial,25,6,1,0.25
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,19B,CHAN,forb,perennial,30,0,0,0.3
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,1A,CHAN,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,1A,CHAN,forb,perennial,3,4,0,0.03
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,1B,CHAN,forb,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,1B,CHAN,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,20A,CHAN,forb,perennial,15,3,0,0.15
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,20A,CHAN,forb,perennial,5,5,0,0.05
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,20B,CHAN,forb,perennial,0.7,1,0,0.007
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,20B,CHAN,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,2A,CHAN,forb,perennial,3,3,0,0.03
2023,8/1/23,Emerald Lake,3214.132079,Post,2.95,Trail,3,2,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,2A,CHAN,forb,perennial,2,3,1,0.02
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,2B,CHAN,forb,perennial,6,6,0,0.06
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,2B,CHAN,forb,perennial,6,5,0,0.06
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Onagraceae,Chamaenuerion,angustifolium,3A,CHAN,forb,perennial,8,7,0,0.08
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Onagraceae,Chamaenuerion,angustifolium,3A,CHAN,forb,perennial,6.5,6,0,0.065
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,4A,CHAN,forb,perennial,0.5,1,0,0.005
2023,8/7/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,4A,CHAN,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,5A,CHAN,forb,perennial,10,4,1,0.1
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,5A,CHAN,forb,perennial,5,2,0,0.05
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,5B,CHAN,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,5B,CHAN,forb,perennial,1.5,3,0,0.015
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Onagraceae,Chamaenuerion,angustifolium,6A,CHAN,forb,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Onagraceae,Chamaenuerion,angustifolium,6A,CHAN,forb,perennial,6,6,0,0.06
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Onagraceae,Chamaenuerion,angustifolium,6B,CHAN,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Onagraceae,Chamaenuerion,angustifolium,6B,CHAN,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,7B,CHAN,forb,perennial,5,5,0,0.05
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,7B,CHAN,forb,perennial,15,9,0,0.15
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Onagraceae,Chamaenuerion,angustifolium,8A,CHAN,forb,perennial,5,6,1,0.05
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Onagraceae,Chamaenuerion,angustifolium,8A,CHAN,forb,perennial,4,4,0,0.04
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Onagraceae,Chamaenuerion,angustifolium,8B,CHAN,forb,perennial,8,6,0,0.08
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Onagraceae,Chamaenuerion,angustifolium,8B,CHAN,forb,perennial,12,9,0,0.12
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,9A,CHAN,forb,perennial,12,15,0,0.12
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,9A,CHAN,forb,perennial,15,11,0,0.15
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,9B,CHAN,forb,perennial,12,17,1,0.12
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,9B,CHAN,forb,perennial,15,12,0,0.15
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Onagraceae,Epilobium,ciliatum,20A,EPCI,forb,perennial,2,5,0,0.02
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Onagraceae,Epilobium,ciliatum,20A,EPCI,forb,perennial,1,4,0,0.01
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Orobanchaceae,Castilleja,septentrionalis,10A,CASE,hemiparasite,perennial,1.2,2,0,0.012
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Orobanchaceae,Castilleja,septentrionalis,10A,CASE,hemiparasite,perennial,1,3,0,0.01
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Orobanchaceae,Castilleja,septentrionalis,10B,CASE,hemiparasite,perennial,3.5,2,0,0.035
2023,7/17/23,Emerald Lake,3211.664924,Pre,9.6,Creek,21,3,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,11A,CASE,hemiparasite,perennial,1.5,1,0,0.015
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,11A,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,11B,CASE,hemiparasite,perennial,5,2,0,0.05
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Orobanchaceae,Castilleja,septentrionalis,12A,CASE,hemiparasite,perennial,2,2,0,0.02
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Orobanchaceae,Castilleja,septentrionalis,12A,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Orobanchaceae,Castilleja,septentrionalis,12B,CASE,hemiparasite,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Orobanchaceae,Castilleja,septentrionalis,13A,CASE,hemiparasite,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Orobanchaceae,Castilleja,septentrionalis,13B,CASE,hemiparasite,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Orobanchaceae,Castilleja,septentrionalis,13B,CASE,hemiparasite,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Orobanchaceae,Castilleja,septentrionalis,14A,CASE,hemiparasite,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,3216.19598,Post,4.33,Treeline,27,1,C,Community,Orobanchaceae,Castilleja,septentrionalis,14A,CASE,hemiparasite,perennial,1.5,1,0,0.015
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Orobanchaceae,Castilleja,septentrionalis,14B,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,15A,CASE,hemiparasite,perennial,4,4,0,0.04
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,15A,CASE,hemiparasite,perennial,7,4,0,0.07
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,15B,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Orobanchaceae,Castilleja,septentrionalis,16A,CASE,hemiparasite,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Orobanchaceae,Castilleja,septentrionalis,16A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Orobanchaceae,Castilleja,septentrionalis,16B,CASE,hemiparasite,perennial,0.7,1,0,0.007
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Orobanchaceae,Castilleja,septentrionalis,17A,CASE,hemiparasite,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Orobanchaceae,Castilleja,septentrionalis,17B,CASE,hemiparasite,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Orobanchaceae,Castilleja,septentrionalis,17B,CASE,hemiparasite,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Orobanchaceae,Castilleja,septentrionalis,18A,CASE,hemiparasite,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,36,5,C,Community,Orobanchaceae,Castilleja,septentrionalis,18B,CASE,hemiparasite,perennial,5,1,0,0.05
2023,8/1/23,Emerald Lake,3208.763818,Post,4,Treeline,36,5,C,Community,Orobanchaceae,Castilleja,septentrionalis,18B,CASE,hemiparasite,perennial,9,3,0,0.09
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,19A,CASE,hemiparasite,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,19A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,38,5,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,19B,CASE,hemiparasite,perennial,10,2,0,0.1
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,1A,CASE,hemiparasite,perennial,6,1,0,0.06
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,1A,CASE,hemiparasite,perennial,4.5,1,0,0.045
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,1B,CASE,hemiparasite,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,20A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,20B,CASE,hemiparasite,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,20B,CASE,hemiparasite,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,2A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,3214.132079,Post,2.95,Trail,3,2,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,2A,CASE,hemiparasite,perennial,9,1,0,0.09
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,2B,CASE,hemiparasite,perennial,2.5,2,0,0.025
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Orobanchaceae,Castilleja,septentrionalis,3A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Orobanchaceae,Castilleja,septentrionalis,3A,CASE,hemiparasite,perennial,4,1,0,0.04
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Orobanchaceae,Castilleja,septentrionalis,3B,CASE,hemiparasite,perennial,5,2,0,0.05
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,4A,CASE,hemiparasite,perennial,3.5,2,0,0.035
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,4B,CASE,hemiparasite,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,4B,CASE,hemiparasite,perennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,5A,CASE,hemiparasite,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,5A,CASE,hemiparasite,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,5B,CASE,hemiparasite,perennial,1.5,2,0,0.015
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Orobanchaceae,Castilleja,septentrionalis,6A,CASE,hemiparasite,perennial,8,2,0,0.08
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Orobanchaceae,Castilleja,septentrionalis,6B,CASE,hemiparasite,perennial,3.2,2,0,0.032
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Orobanchaceae,Castilleja,septentrionalis,6B,CASE,hemiparasite,perennial,2.5,2,0,0.025
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,7A,CASE,hemiparasite,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,7A,CASE,hemiparasite,perennial,3,1,,0.03
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,7B,CASE,hemiparasite,perennial,1.5,1,0,0.015
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Orobanchaceae,Castilleja,septentrionalis,8A,CASE,hemiparasite,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Orobanchaceae,Castilleja,septentrionalis,8B,CASE,hemiparasite,perennial,3.5,3,0,0.035
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Orobanchaceae,Castilleja,septentrionalis,8B,CASE,hemiparasite,perennial,2.2,3,0,0.022
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,9A,CASE,hemiparasite,perennial,6,4,0,0.06
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,9A,CASE,hemiparasite,perennial,7,4,0,0.07
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,9B,CASE,hemiparasite,perennial,4.5,2,0,0.045
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Poaceae,Bromus,,12B,Bromus,grass,perennial,5,11,0,0.05
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Poaceae,Bromus,,13B,Bromus,grass,perennial,0.1,1,1,0.001
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Poaceae,Bromus,,18A,Bromus,grass,perennial,0.2,2,0,0.002
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Poaceae,Bromus,,19B,Bromus,grass,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Poaceae,Bromus,,20A,Bromus,grass,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Poaceae,Bromus,,2B,Bromus,grass,perennial,2,3,0,0.02
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Poaceae,Elymus,glaucus,10A,ELGA,grass,perennial,3,4,1,0.03
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Poaceae,Elymus,glaucus,10B,ELGA,grass,perennial,3,5,1,0.03
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Poaceae,Elymus,glaucus,10B,ELGA,grass,perennial,2,12,0,0.02
2023,7/17/23,Emerald Lake,3211.664924,Pre,9.6,Creek,21,3,C,Castilleja,Poaceae,Elymus,glaucus,11A,ELGA,grass,perennial,6,9,1,0.06
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Poaceae,Elymus,glaucus,11A,ELGA,grass,perennial,6,7,1,0.06
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Poaceae,Elymus,glaucus,11B,ELGA,grass,perennial,2.5,4,0,0.025
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Poaceae,Elymus,glaucus,12A,ELGA,grass,perennial,8,6,0,0.08
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Poaceae,Elymus,glaucus,12A,ELGA,grass,perennial,4,4,0,0.04
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Poaceae,Elymus,glaucus,12B,ELGA,grass,perennial,4,11,1,0.04
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Poaceae,Elymus,glaucus,13A,ELGA,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Poaceae,Elymus,glaucus,13A,ELGA,grass,perennial,2,4,0,0.02
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Poaceae,Elymus,glaucus,13B,ELGA,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Poaceae,Elymus,glaucus,13B,ELGA,grass,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Poaceae,Elymus,glaucus,14A,ELGA,grass,perennial,3,8,1,0.03
2023,8/1/23,Emerald Lake,3216.19598,Post,4.33,Treeline,27,1,C,Community,Poaceae,Elymus,glaucus,14A,ELGA,grass,perennial,3,9,0,0.03
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Poaceae,Elymus,glaucus,14B,ELGA,grass,perennial,6,8,1,0.06
2023,8/1/23,Emerald Lake,3216.001015,Post,7.29,Trail,28,1,R,Community,Poaceae,Elymus,glaucus,14B,ELGA,grass,perennial,5,7,0,0.05
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Poaceae,Elymus,glaucus,15A,ELGA,grass,perennial,18,21,1,0.18
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Poaceae,Elymus,glaucus,15A,ELGA,grass,perennial,20,8,1,0.2
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Poaceae,Elymus,glaucus,15B,ELGA,grass,perennial,10,21,0,0.1
2023,8/1/23,Emerald Lake,3218.547977,Post,6.88,Trail,30,1,R,Castilleja,Poaceae,Elymus,glaucus,15B,ELGA,grass,perennial,8,10,0,0.08
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Poaceae,Elymus,glaucus,16A,ELGA,grass,perennial,15,13,1,0.15
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Poaceae,Elymus,glaucus,16A,ELGA,grass,perennial,9,11,1,0.09
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Poaceae,Elymus,glaucus,16B,ELGA,grass,perennial,13,15,0,0.13
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Poaceae,Elymus,glaucus,16B,ELGA,grass,perennial,25,9,0,0.25
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Poaceae,Elymus,glaucus,17A,ELGA,grass,perennial,6,16,1,0.06
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Poaceae,Elymus,glaucus,17A,ELGA,grass,perennial,12,9,0,0.12
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Poaceae,Elymus,glaucus,17B,ELGA,grass,perennial,5,5,1,0.05
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Poaceae,Elymus,glaucus,17B,ELGA,grass,perennial,9,7,1,0.09
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Poaceae,Elymus,glaucus,18A,ELGA,grass,perennial,5,8,1,0.05
