Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Field Plot,Plot,Block,Removal,Litter,Family,Genus,Species,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,10,2,0,0.1
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,25,6,1,0.25
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,15,2,1,0.15
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Poaceae,Elymus,,Elymus,grass,perennial,7,4,0,0.07
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,4,3,1,0.04
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,15,5,1,0.15
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,10,1,0,0.1
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,7,8,1,0.07
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,2,0,0.1
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,,,,bare,environmental,,30,0,0,0.3
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,19B,38,5,R,Castilleja,,,,litter,,,10,0,0,0.1
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,15,3,0,0.15
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,15,3,0,0.15
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Poaceae,Elymus,,Elymus,grass,perennial,4,4,1,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Onagraceae,Epilobium,ciliatum,EPCI,forb,perennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,10,0,0.01
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,2,1,1,0.02
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,5,1,0.05
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Ranunculaceae,Ranunculus,inamoenus,RAIN,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,2,0,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Fabaceae,Trifolium,hybridum,TRHY,legum,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,,,,bare,environmental,,30,0,0,0.3
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,,,,litter,environmental,,10,0,0,0.1
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,20A,39,4,R,Mixed,Poaceae,,,Skinny ELYMUS,grass,perennial,12,7,0,0.12
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.7,1,0,0.007
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Poaceae,Elymus,,Elymus,grass,perennial,3,3,0,0.03
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1.5,4,0,0.015
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Rubiaceae,Galium,bifolium,GABI,forb,perennial,5,30,0,0.05
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,15,5,1,0.15
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,20,1,0,0.2
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,2,0,0.015
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,1,4,1,0.01
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,2,3,0,0.02
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.2,3,1,0.002
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Asteraceae,Senecio,crassulus,SECR,forb,perennial,8,1,1,0.08
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,,,,bare,environmental,,70,0,0,0.7
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,20B,40,4,C,Mixed,,,,litter,environmental,,5,0,0,0.05
