"Year","Date","Site","Field.Plot","Pair","Plot","Treatment","total.cover","plant.cover","species","cover"
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Agoseris.sp.",0.005
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Castilleja.septentrionalis",0.05
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Taraxacum.officinale",0.35
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Poa.pratensis",0.05
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Potentilla.pulcherrima",0.12
2023,"7/28/23","Avery","E18",18,35,"Castilleja",1.025,0.625,"Ipomopsis.aggregata",0.05
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Bare.ground",0.45
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Achnatherum.sp.",0.04
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Agoseris.sp.",0.01
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Taraxacum.officinale",0.2
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Erigeron.subtrinervis",0.1
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Poa.pratensis",0.04
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Potentilla.pulcherrima",0.12
2023,"7/28/23","Avery","E18C",18,36,"Control",1,0.51,"Ipomopsis.aggregata",0.04
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Bare.ground",0.35
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Castilleja.septentrionalis",0.05
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Dactyllis.glomeratus",0.15
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Taraxacum.officinale",0.25
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Erigeron.subtrinervis",0.1
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Poa.pratensis",0.05
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Potentilla.pulcherrima",0.04
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Achillea.millefolium",0.15
2023,"7/28/23","Avery","E19",19,37,"Castilleja",1.16,0.81,"Ipomopsis.aggregata",0.02
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Bare.ground",0.59
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Dactyllis.glomeratus",0.12
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Taraxacum.officinale",0.15
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Elymus.lanceolatus",0.12
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Poa.pratensis",0.05
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Potentilla.pulcherrima",0.02
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Thalictrum.fendleri",0.03
2023,"7/28/23","Avery","E19C",19,38,"Control",1.12,0.53,"Achillea.millefolium",0.04
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Bare.ground",0.2
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Castilleja.septentrionalis",0.03
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Taraxacum.officinale",0.1
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Elymus.lanceolatus",0.04
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Erigeron.subtrinervis",0.05
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Poa.pratensis",0.08
2023,"7/28/23","Avery","E20",20,39,"Castilleja",1.15,0.95,"Potentilla.pulcherrima",0.65
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Bare.ground",0.3
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Taraxacum.officinale",0.3
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Erigeron.subtrinervis",0.06
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Poa.pratensis",0.04
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Potentilla.pulcherrima",0.3
2023,"7/28/23","Avery","E20C",20,40,"Control",1.005,0.705,"Ipomopsis.aggregata",0.005
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Bare.ground",0.2
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Castilleja.septentrionalis",0.02
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Taraxacum.officinale",0.15
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Deschampsia.cespitosa",0.1
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Potentilla.pulcherrima",0.2
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Achillea.millefolium",0.04
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Fragaria.virginiana",0.18
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Anemone.multifida",0.08
2023,"7/31/23","Emerald Lake","F1",21,41,"Castilleja",1.05,0.85,"Senecio.crassulus",0.08
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Bare.ground",0.15
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Agoseris.sp.",0.05
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Taraxacum.officinale",0.08
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Elymus.lanceolatus",0.01
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Deschampsia.cespitosa",0.15
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Potentilla.pulcherrima",0.2
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Achillea.millefolium",0.08
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.04
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Fragaria.virginiana",0.2
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Anemone.multifida",0.01
2023,"7/31/23","Emerald Lake","F1C",21,42,"Control",1.02,0.87,"Senecio.crassulus",0.05
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Bare.ground",0.55
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Agoseris.sp.",0.01
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Castilleja.septentrionalis",0.04
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Taraxacum.officinale",0.03
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Deschampsia.cespitosa",0.02
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Potentilla.pulcherrima",0.12
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Thalictrum.fendleri",0.05
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Achillea.millefolium",0.05
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Fragaria.virginiana",0.08
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Anemone.multifida",0.1
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Hymenoxys.hoopesii",0.08
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Senecio.crassulus",0.05
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Cirsium.griseum",0.04
2023,"7/31/23","Emerald Lake","F2",22,43,"Castilleja",1.26,0.71,"Pyrrocoma.crocea",0.04
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Bare.ground",0.5
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Agoseris.sp.",0.02
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Taraxacum.officinale",0.05
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Elymus.lanceolatus",0.005
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Deschampsia.cespitosa",0.04
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Potentilla.pulcherrima",0.2
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Thalictrum.fendleri",0.03
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Achillea.millefolium",0.03
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Fragaria.virginiana",0.05
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Anemone.multifida",0.15
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Hymenoxys.hoopesii",0.01
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Senecio.crassulus",0.03
2023,"7/31/23","Emerald Lake","F2C",22,44,"Control",1.165,0.665,"Pyrrocoma.crocea",0.05
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Bare.ground",0.6
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Agoseris.sp.",0.02
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Castilleja.septentrionalis",0.02
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Taraxacum.officinale",0.05
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Elymus.lanceolatus",0.01
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Deschampsia.cespitosa",0.1
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Potentilla.pulcherrima",0.18
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Achillea.millefolium",0.08
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Fragaria.virginiana",0.04
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Anemone.multifida",0.04
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Senecio.crassulus",0.06
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Phleum.alpinum",0.005
2023,"7/31/23","Emerald Lake","F3",23,45,"Castilleja",1.225,0.625,"Draba.spectabilis",0.02
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Bare.ground",0.7
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Agoseris.sp.",0.01
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Deschampsia.cespitosa",0.08
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Potentilla.pulcherrima",0.12
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Thalictrum.fendleri",0.08
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Achillea.millefolium",0.04
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.01
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Fragaria.virginiana",0.08
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Anemone.multifida",0.08
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Senecio.crassulus",0.005
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Pyrrocoma.crocea",0.1
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Draba.spectabilis",0.02
2023,"7/31/23","Emerald Lake","F3C",23,46,"Control",1.365,0.665,"Poa.alpina",0.04
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Bare.ground",0.35
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Agoseris.sp.",0.01
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Castilleja.septentrionalis",0.08
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Elymus.lanceolatus",0.01
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Deschampsia.cespitosa",0.08
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Potentilla.pulcherrima",0.2
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Achillea.millefolium",0.05
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.05
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Fragaria.virginiana",0.1
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Anemone.multifida",0.04
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Hymenoxys.hoopesii",0.03
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Senecio.crassulus",0.1
2023,"7/31/23","Emerald Lake","F4",24,47,"Castilleja",1.11,0.76,"Draba.spectabilis",0.01
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Bare.ground",0.3
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Agoseris.sp.",0.03
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Elymus.lanceolatus",0.05
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Deschampsia.cespitosa",0.04
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Potentilla.pulcherrima",0.2
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Achillea.millefolium",0.03
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.04
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Fragaria.virginiana",0.08
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Anemone.multifida",0.08
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Senecio.crassulus",0.18
2023,"7/31/23","Emerald Lake","F4C",24,48,"Control",1.05,0.75,"Draba.spectabilis",0.02
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Bare.ground",0.4
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Agoseris.sp.",0.03
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Castilleja.septentrionalis",0.01
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Taraxacum.officinale",0.08
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Deschampsia.cespitosa",0.08
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Potentilla.pulcherrima",0.2
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Achillea.millefolium",0.06
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Fragaria.virginiana",0.08
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Anemone.multifida",0.01
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Senecio.crassulus",0.04
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Cirsium.griseum",0.01
2023,"8/1/23","Emerald Lake","F5",25,49,"Castilleja",1.15,0.75,"Erigeron.coulteri",0.15
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Bare.ground",0.4
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Agoseris.sp.",0.02
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Taraxacum.officinale",0.1
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Deschampsia.cespitosa",0.04
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Potentilla.pulcherrima",0.12
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Thalictrum.fendleri",0.22
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Achillea.millefolium",0.08
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.03
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Fragaria.virginiana",0.15
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Senecio.crassulus",0.06
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Phleum.alpinum",0.05
2023,"8/1/23","Emerald Lake","F5C",25,50,"Control",1.28,0.88,"Erigeron.coulteri",0.01
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Bare.ground",0.35
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Agoseris.sp.",0.02
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Castilleja.septentrionalis",0.04
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Taraxacum.officinale",0.04
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Elymus.lanceolatus",0.08
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Deschampsia.cespitosa",0.05
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Potentilla.pulcherrima",0.15
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Thalictrum.fendleri",0.02
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Achillea.millefolium",0.08
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Fragaria.virginiana",0.03
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Anemone.multifida",0.04
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Senecio.crassulus",0.04
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Poa.alpina",0.01
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Erigeron.coulteri",0.08
2023,"8/1/23","Emerald Lake","F6",26,51,"Castilleja",1.07,0.72,"Eremogone.congesta",0.04
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Bare.ground",0.5
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Taraxacum.officinale",0.04
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Elymus.lanceolatus",0.06
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Deschampsia.cespitosa",0.08
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Potentilla.pulcherrima",0.08
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Achillea.millefolium",0.15
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Fragaria.virginiana",0.05
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Anemone.multifida",0.01
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Senecio.crassulus",0.005
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Draba.spectabilis",0.01
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Poa.alpina",0.02
2023,"8/1/23","Emerald Lake","F6C",26,52,"Control",1.035,0.535,"Eremogone.congesta",0.03
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Bare.ground",0.5
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Agoseris.sp.",0.04
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Castilleja.septentrionalis",0.05
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Taraxacum.officinale",0.04
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Elymus.lanceolatus",0.01
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Deschampsia.cespitosa",0.03
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Potentilla.pulcherrima",0.12
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Achillea.millefolium",0.04
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Fragaria.virginiana",0.04
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Anemone.multifida",0.1
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Senecio.crassulus",0.03
2023,"8/1/23","Emerald Lake","F7",27,53,"Castilleja",1.01,0.51,"Draba.spectabilis",0.01
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Bare.ground",0.55
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Agoseris.sp.",0.02
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Deschampsia.cespitosa",0.04
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Potentilla.pulcherrima",0.25
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Achillea.millefolium",0.08
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Fragaria.virginiana",0.04
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Anemone.multifida",0.06
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Senecio.crassulus",0.01
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Phleum.alpinum",0.02
2023,"8/1/23","Emerald Lake","F7C",27,54,"Control",1.08,0.53,"Draba.spectabilis",0.01
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Bare.ground",0.3
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Agoseris.sp.",0.01
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Castilleja.septentrionalis",0.01
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Taraxacum.officinale",0.03
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Elymus.lanceolatus",0.03
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Deschampsia.cespitosa",0.05
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Potentilla.pulcherrima",0.2
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Achillea.millefolium",0.06
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.02
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Fragaria.virginiana",0.05
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Anemone.multifida",0.1
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Senecio.crassulus",0.12
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Draba.spectabilis",0.01
2023,"8/1/23","Emerald Lake","F8",28,55,"Castilleja",1.05,0.75,"Poa.alpina",0.06
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Bare.ground",0.55
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Agoseris.sp.",0.04
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Deschampsia.cespitosa",0.15
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Potentilla.pulcherrima",0.15
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii.",0.01
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Fragaria.virginiana",0.05
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Anemone.multifida",0.12
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Senecio.crassulus",0.06
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Cirsium.griseum",0.04
2023,"8/1/23","Emerald Lake","F8C",28,56,"Control",1.175,0.625,"Erigeron.coulteri",0.005
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Bare.ground",0.55
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Agoseris.sp.",0.01
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Castilleja.septentrionalis",0.08
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Elymus.lanceolatus",0.05
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Deschampsia.cespitosa",0.04
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Potentilla.pulcherrima",0.12
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Fragaria.virginiana",0.08
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Anemone.multifida",0.05
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Senecio.crassulus",0.08
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Pyrrocoma.crocea",0.08
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Draba.spectabilis",0.01
2023,"8/1/23","Emerald Lake","F9",29,57,"Castilleja",1.17,0.62,"Poa.alpina",0.02
2023,"8/1/23","Emerald Lake","F9C",29,58,"Control",1.07,0.47,"Bare.ground",0.6
2023,"8/1/23","Emerald Lake","F9C",29,58,"Control",1.07,0.47,"Elymus.lanceolatus",0.02
2023,"8/1/23","Emerald Lake","F9C",29,58,"Control",1.07,0.47,"Deschampsia.cespitosa",0.05
2023,"8/1/23","Emerald Lake","F9C",29,58,"Control",1.07,0.47,"Potentilla.pulcherrima",0.12
2023,"8/1/23","Emerald Lake","F9C",29,58,"Control",1.07,0.47,"Achillea.millefolium",0.03
