year,date,site,pair,plot,castilleja,total.cover,plant.cover,species,cover,functional.group,life.history,family
2023,7/28/23,Avery,16,31,Castilleja,1.02,0.87,Achillea.millefolium,0.04,forb,perennial,Asteraceae
2023,7/28/23,Avery,16,31,Castilleja,1.02,0.87,Ipomopsis.aggregata,0.05,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Bare.ground,0.6,,,
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Taraxacum.officinale,0.25,forb,perennial,Asteraceae
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Elymus.lanceolatus,0.08,grass,perennial,Poaceae
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Hesperostipa.comata,0.02,forb,perennial,Asteraceae
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,7/28/23,Avery,16,32,Control,1.07,0.47,Potentilla.pulcherrima,0.04,forb,perennial,Rosaceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Bare.ground,0.3,,,
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Agoseris.sp.,0.04,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Castilleja.septentrionalis,0.01,hemiparasite,perennial,Orobanchaceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Taraxacum.officinale,0.15,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Elymus.lanceolatus,0.01,grass,perennial,Poaceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Erigeron.subtrinervis,0.1,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Hesperostipa.comata,0.05,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Poa.pratensis,0.06,grass,perennial,Poaceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Potentilla.pulcherrima,0.35,forb,perennial,Rosaceae
2023,7/28/23,Avery,17,33,Castilleja,1.11,0.81,Ipomopsis.aggregata,0.04,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Bare.ground,0.4,,,
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Taraxacum.officinale,0.08,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Elymus.lanceolatus,0.08,grass,perennial,Poaceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Hesperostipa.comata,0.08,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Poa.pratensis,0.05,grass,perennial,Poaceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Potentilla.pulcherrima,0.35,forb,perennial,Rosaceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Achillea.millefolium,0.05,forb,perennial,Asteraceae
2023,7/28/23,Avery,17,34,Control,1.14,0.74,Ipomopsis.aggregata,0.05,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Bare.ground,0.4,,,
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Agoseris.sp.,0.005,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Castilleja.septentrionalis,0.05,hemiparasite,perennial,Orobanchaceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Taraxacum.officinale,0.35,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Poa.pratensis,0.05,grass,perennial,Poaceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,7/28/23,Avery,18,35,Castilleja,1.025,0.625,Ipomopsis.aggregata,0.05,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Bare.ground,0.45,,,
2023,7/28/23,Avery,18,36,Control,1,0.55,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Taraxacum.officinale,0.2,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Erigeron.subtrinervis,0.1,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Hesperostipa.comata,0.04,forb,perennial,Asteraceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,7/28/23,Avery,18,36,Control,1,0.55,Ipomopsis.aggregata,0.04,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Bare.ground,0.35,,,
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Castilleja.septentrionalis,0.05,hemiparasite,perennial,Orobanchaceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Taraxacum.officinale,0.25,forb,perennial,Asteraceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Erigeron.subtrinervis,0.1,forb,perennial,Asteraceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Poa.pratensis,0.05,grass,perennial,Poaceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Potentilla.pulcherrima,0.04,forb,perennial,Rosaceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Achillea.millefolium,0.15,forb,perennial,Asteraceae
2023,7/28/23,Avery,19,37,Castilleja,1.01,0.66,Ipomopsis.aggregata,0.02,forb,perennial,Polemoniaceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Bare.ground,0.59,,,
2023,7/28/23,Avery,19,38,Control,1,0.41,Taraxacum.officinale,0.15,forb,perennial,Asteraceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Elymus.lanceolatus,0.12,grass,perennial,Poaceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Poa.pratensis,0.05,grass,perennial,Poaceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Potentilla.pulcherrima,0.02,forb,perennial,Rosaceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Thalictrum.fendleri,0.03,forb,perennial,Ranunculaceae
2023,7/28/23,Avery,19,38,Control,1,0.41,Achillea.millefolium,0.04,forb,perennial,Asteraceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Bare.ground,0.2,,,
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Castilleja.septentrionalis,0.03,hemiparasite,perennial,Orobanchaceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Taraxacum.officinale,0.1,forb,perennial,Asteraceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Elymus.lanceolatus,0.04,grass,perennial,Poaceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Erigeron.subtrinervis,0.05,forb,perennial,Asteraceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,7/28/23,Avery,20,39,Castilleja,1.15,0.95,Potentilla.pulcherrima,0.65,forb,perennial,Rosaceae
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Bare.ground,0.3,,,
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Taraxacum.officinale,0.3,forb,perennial,Asteraceae
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Erigeron.subtrinervis,0.06,forb,perennial,Asteraceae
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Potentilla.pulcherrima,0.3,forb,perennial,Rosaceae
2023,7/28/23,Avery,20,40,Control,1.005,0.705,Ipomopsis.aggregata,0.005,forb,perennial,Polemoniaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Bare.ground,0.2,,,
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Castilleja.septentrionalis,0.02,hemiparasite,perennial,Orobanchaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Taraxacum.officinale,0.15,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Poa.pratensis,0.1,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Achillea.millefolium,0.04,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Fragaria.virginiana,0.18,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Anemone.multifida,0.08,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,21,41,Castilleja,1.05,0.85,Senecio.crassulus,0.08,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Bare.ground,0.15,,,
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Agoseris.sp.,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Taraxacum.officinale,0.08,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Poa.pratensis,0.15,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Elymus.trachycaulus,0.01,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Achillea.millefolium,0.08,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Carex.ebenea,0.04,sedge,perennial,Cyperaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Fragaria.virginiana,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Anemone.multifida,0.01,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,21,42,Control,1.02,0.87,Senecio.crassulus,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Bare.ground,0.55,,,
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Castilleja.septentrionalis,0.04,hemiparasite,perennial,Orobanchaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Taraxacum.officinale,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Poa.pratensis,0.02,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Thalictrum.fendleri,0.05,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Achillea.millefolium,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Fragaria.virginiana,0.08,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Anemone.multifida,0.1,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Hymenoxys.hoopesii,0.08,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Senecio.crassulus,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Cirsium.parryi,0.04,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,43,Castilleja,1.26,0.71,Pyrrocoma.crocea,0.04,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Bare.ground,0.5,,,
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Taraxacum.officinale,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Elymus.trachycaulus,0.005,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Thalictrum.fendleri,0.03,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Achillea.millefolium,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Fragaria.virginiana,0.05,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Anemone.multifida,0.15,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Hymenoxys.hoopesii,0.01,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Senecio.crassulus,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,22,44,Control,1.165,0.665,Pyrrocoma.crocea,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Bare.ground,0.6,,,
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Castilleja.septentrionalis,0.02,hemiparasite,perennial,Orobanchaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Taraxacum.officinale,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Poa.pratensis,0.1,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Potentilla.pulcherrima,0.18,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Elymus.trachycaulus,0.01,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Achillea.millefolium,0.08,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Fragaria.virginiana,0.04,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Anemone.multifida,0.04,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Senecio.crassulus,0.06,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Phleum.alpinum,0.005,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,23,45,Castilleja,1.225,0.625,Draba.aurea,0.02,forb,perennial,Brassicaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Bare.ground,0.7,,,
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Thalictrum.fendleri,0.08,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Achillea.millefolium,0.04,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Carex.ebenea,0.01,sedge,perennial,Cyperaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Fragaria.virginiana,0.08,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Anemone.multifida,0.08,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Senecio.crassulus,0.005,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Pyrrocoma.crocea,0.1,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Draba.aurea,0.02,forb,perennial,Brassicaceae
2023,7/31/23,Emerald Lake,23,46,Control,1.365,0.665,Poa.alpina,0.04,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Bare.ground,0.35,,,
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Castilleja.septentrionalis,0.08,hemiparasite,perennial,Orobanchaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Elymus.trachycaulus,0.01,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Achillea.millefolium,0.05,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Carex.ebenea,0.05,sedge,perennial,Cyperaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Fragaria.virginiana,0.1,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Anemone.multifida,0.04,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Hymenoxys.hoopesii,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Senecio.crassulus,0.1,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,47,Castilleja,1.11,0.76,Draba.aurea,0.01,forb,perennial,Brassicaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Bare.ground,0.3,,,
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Agoseris.sp.,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Elymus.trachycaulus,0.05,grass,perennial,Poaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Achillea.millefolium,0.03,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Carex.ebenea,0.04,sedge,perennial,Cyperaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Fragaria.virginiana,0.08,forb,perennial,Rosaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Anemone.multifida,0.08,forb,perennial,Ranunculaceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Senecio.crassulus,0.18,forb,perennial,Asteraceae
2023,7/31/23,Emerald Lake,24,48,Control,1.05,0.75,Draba.aurea,0.02,forb,perennial,Brassicaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Bare.ground,0.4,,,
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Agoseris.sp.,0.03,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Castilleja.septentrionalis,0.01,hemiparasite,perennial,Orobanchaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Taraxacum.officinale,0.08,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Achillea.millefolium,0.06,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Fragaria.virginiana,0.08,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Anemone.multifida,0.01,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Senecio.crassulus,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Cirsium.parryi,0.01,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,49,Castilleja,1.15,0.75,Erigeron.coulteri,0.15,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Bare.ground,0.4,,,
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Taraxacum.officinale,0.1,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Thalictrum.fendleri,0.22,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Achillea.millefolium,0.08,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Carex.ebenea,0.03,sedge,perennial,Cyperaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Fragaria.virginiana,0.15,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Senecio.crassulus,0.06,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Phleum.alpinum,0.05,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,25,50,Control,1.28,0.88,Erigeron.coulteri,0.01,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Bare.ground,0.35,,,
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Castilleja.septentrionalis,0.04,hemiparasite,perennial,Orobanchaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Elymus.lanceolatus,0.08,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Poa.pratensis,0.05,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Potentilla.pulcherrima,0.15,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Thalictrum.fendleri,0.02,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Achillea.millefolium,0.08,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Fragaria.virginiana,0.03,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Anemone.multifida,0.04,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Senecio.crassulus,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Poa.alpina,0.01,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Erigeron.coulteri,0.08,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,51,Castilleja,1.07,0.72,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Bare.ground,0.5,,,
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Poa.pratensis,0.08,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Potentilla.pulcherrima,0.08,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Elymus.trachycaulus,0.06,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Achillea.millefolium,0.15,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Fragaria.virginiana,0.05,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Anemone.multifida,0.01,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Senecio.crassulus,0.005,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Draba.aurea,0.01,forb,perennial,Brassicaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Poa.alpina,0.02,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,26,52,Control,1.035,0.535,Eremogone.congesta,0.03,forb,perennial,Caryophyllaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Bare.ground,0.5,,,
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Agoseris.sp.,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Castilleja.septentrionalis,0.05,hemiparasite,perennial,Orobanchaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Poa.pratensis,0.03,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Elymus.trachycaulus,0.01,grass,perennial,Poaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Achillea.millefolium,0.04,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Fragaria.virginiana,0.04,forb,perennial,Rosaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Anemone.multifida,0.1,forb,perennial,Ranunculaceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Senecio.crassulus,0.03,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,27,53,Castilleja,1.01,0.51,Draba.aurea,0.01,forb,perennial,Brassicaceae
2023,8/1/23,Emerald Lake,27,54,Control,1.08,0.53,Bare.ground,0.55,,,
2023,8/1/23,Emerald Lake,27,54,Control,1.08,0.53,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2023,8/1/23,Emerald Lake,27,54,Control,1.08,0.53,Poa.pratensis,0.04,grass,perennial,Poaceae
