year,date,site,fieldplot,pair,plot,block,collection,litter,removal,elevation,disturbance_distance,disturbance_type,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,2,2,0,0.02
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,8,1,0.02
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,4,1,0.02
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3,4,0,0.03
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,3,1,0,0.03
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,6,3,0,0.06
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,,,,rock,environmental,,6,0,0,0.06
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,10,1,0,0.1
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,12,5,1,0.12
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Poaceae,Poa,pratensis,POPR,grass,perennial,15,4,1,0.15
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,,,,bare,environmental,,40,0,0,0.4
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,0.5,3,0,0.005
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,6,0,0.02
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,6,0,0.03
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,5,0,0.03
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,4,0,0.04
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,,,,litter,environmental,,4,0,0,0.04
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,4,2,0,0.04
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,5,3,0,0.05
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,12,6,0,0.12
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,30,1,0,0.3
2024,8/6/24,Emerald Lake,20B,20,40,4,Post,Mixed,R,3213.273701,3.37,Treeline,,,,bare,environmental,,60,0,0,0.6
